"product_name","sales_per_quantity","order_date"
"Avery Binding System Hidden Tab Executive Style Index Sets","5.77","2017-06-29"
"Avery Durable Binders","2.88","2017-01-21"
"Avery Durable Binders","0.576","2017-06-17"
"Avery Durable Binders","2.88","2017-09-21"
"Avery Durable Binders","2.88","2017-10-02"
"Avery Durable Binders","2.88","2017-11-24"
"Avery Durable Plastic 1 Binders","3.632","2017-03-21"
"Avery Durable Poly Binders","1.106","2017-05-06"
"Avery Durable Poly Binders","1.106","2017-08-04"
"Avery Durable Poly Binders","5.53","2017-09-24"
"Avery Durable Poly Binders","1.659","2017-11-06"
"Avery Durable Slant Ring Binders","2.376","2017-05-15"
"Avery Durable Slant Ring Binders","2.376","2017-11-24"
"Avery Durable Slant Ring Binders  No Labels","1.194","2017-05-05"
"Avery Durable Slant Ring Binders  No Labels","0.796","2017-05-22"
"Avery Durable Slant Ring Binders  No Labels","1.194","2017-11-05"
"Avery Durable Slant Ring Binders  No Labels","3.184","2017-11-12"
"Avery Durable Slant Ring Binders  No Labels","3.98","2017-12-01"
"Avery Durable Slant Ring Binders  No Labels","3.98","2017-12-09"
"Avery Durable Slant Ring Binders With Label Holder","1.254","2017-01-14"
"Avery File Folder Labels","2.304","2017-01-20"
"Avery File Folder Labels","2.8800000000000003","2017-04-09"
"Avery File Folder Labels","2.88","2017-08-14"
"Avery File Folder Labels","2.8800000000000003","2017-11-13"
"Avery File Folder Labels","2.304","2017-11-23"
"Avery Flip-Chart Easel Binder  Black","22.38","2017-01-21"
"Avery Flip-Chart Easel Binder  Black","17.904","2017-11-27"
"Avery Fluorescent Highlighter Four-Color Set","2.672","2017-08-17"
"Avery Fluorescent Highlighter Four-Color Set","2.672","2017-12-18"
"Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2","1.996","2017-05-18"
"Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2","7.984","2017-10-05"
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters  4/Pack","8.14","2017-09-15"
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters  4/Pack","8.139999999999999","2017-10-02"
"Avery Hi-Liter GlideStik Fluorescent Highlighter  Yellow Ink","2.6079999999999997","2017-11-19"
"Avery Hi-Liter Smear-Safe Highlighters","4.672","2017-10-06"
"Avery Hi-Liter Smear-Safe Highlighters","5.84","2017-10-15"
"Avery Hi-Liter Smear-Safe Highlighters","4.672","2017-11-25"
"Avery Hidden Tab Dividers for Binding Systems","0.596","2017-02-25"
"Avery Hole Reinforcements","6.23","2017-03-05"
"Avery Hole Reinforcements","4.984","2017-10-05"
"Avery Hole Reinforcements","1.869","2017-10-27"
"Avery Hole Reinforcements","4.984","2017-12-10"
"Avery Legal 4-Ring Binder","16.784","2017-08-12"
"Avery Metallic Poly Binders","4.5840000000000005","2017-08-21"
"Avery Metallic Poly Binders","4.5840000000000005","2017-09-01"
"Avery Metallic Poly Binders","1.719","2017-09-25"
"Avery Metallic Poly Binders","5.73","2017-12-10"
"Avery Non-Stick Binders","4.489999999999999","2017-03-12"
"Avery Non-Stick Binders","3.592","2017-04-14"
"Avery Non-Stick Binders","0.898","2017-04-21"
"Avery Non-Stick Binders","3.592","2017-09-10"
"Avery Non-Stick Binders","3.592","2017-09-17"
"Avery Personal Creations Heavyweight Cards","11.54","2017-07-31"
"Avery Poly Binder Pockets","3.58","2017-01-26"
"Avery Poly Binder Pockets","0.716","2017-07-21"
"Avery Premier Heavy-Duty Binder with Round Locking Rings","11.424","2017-11-05"
"Avery Printable Repositionable Plastic Tabs","8.6","2017-07-20"
"Avery Printable Repositionable Plastic Tabs","6.88","2017-08-07"
"Avery Printable Repositionable Plastic Tabs","6.88","2017-09-23"
"Avery Printable Repositionable Plastic Tabs","6.88","2017-11-19"
"Avery Recycled Flexi-View Covers for Binding Systems","4.809","2017-01-02"
"Avery Recycled Flexi-View Covers for Binding Systems","16.03","2017-03-31"
"Avery Recycled Flexi-View Covers for Binding Systems","3.2060000000000004","2017-11-05"
"Avery Reinforcements for Hole-Punch Pages","0.594","2017-04-24"
"Avery Reinforcements for Hole-Punch Pages","0.5940000000000001","2017-11-17"
"Avery Reinforcements for Hole-Punch Pages","0.594","2017-12-28"
"Avery Self-Adhesive Photo Pockets for Polaroid Photos","2.043","2017-11-03"
"Avery Self-Adhesive Photo Pockets for Polaroid Photos","5.448","2017-11-07"
"Avery Trapezoid Extra Heavy Duty 4 Binders","12.581999999999999","2017-09-04"
"Avery Trapezoid Ring Binder  3 Capacity  Black  1040 sheets","12.294","2017-03-11"
"Avery Trapezoid Ring Binder  3 Capacity  Black  1040 sheets","32.784","2017-09-15"
"Avery Trapezoid Ring Binder  3 Capacity  Black  1040 sheets","12.294","2017-09-21"
"Avery Triangle Shaped Sheet Lifters  Black  2/Pack","2.46","2017-12-24"
"Avoid Verbal Orders Carbonless Minifold Book","3.38","2017-09-07"
"Avoid Verbal Orders Carbonless Minifold Book","2.704","2017-10-09"
"Bady BDG101FRU Card Printer","479.99399999999997","2017-08-01"
"Bady BDG101FRU Card Printer","639.9920000000001","2017-11-16"
"Bagged Rubber Bands","1.26","2017-01-14"
"Bagged Rubber Bands","1.008","2017-12-30"
"Balt Solid Wood Rectangular Table","105.49","2017-01-23"
"Balt Solid Wood Round Tables","446.49","2017-01-08"
"Balt Solid Wood Round Tables","267.894","2017-10-16"
"Balt Split Level Computer Training Table","69.375","2017-01-30"
"Balt Split Level Computer Training Table","83.25","2017-11-05"
"Barrel Sharpener","3.5700000000000003","2017-02-13"
"Barrel Sharpener","3.57","2017-09-24"
"Barricks 18 x 48 Non-Folding Utility Table with Bottom Storage Shelf","60.48","2017-06-15"
"Belkin 19 Center-Weighted Shelf  Gray","47.184","2017-09-02"
"Belkin 19 Vented Equipment Shelf  Black","51.48","2017-04-16"
"Belkin 19 Vented Equipment Shelf  Black","51.48","2017-06-11"
"Belkin 19 Vented Equipment Shelf  Black","41.184","2017-06-13"
"Belkin 5 Outlet SurgeMaster Power Centers","54.480000000000004","2017-03-19"
"Belkin 5 Outlet SurgeMaster Power Centers","10.896","2017-03-26"
"Belkin 5 Outlet SurgeMaster Power Centers","54.48","2017-09-15"
"Belkin 5 Outlet SurgeMaster Power Centers","43.584","2017-11-27"
"Belkin 6 Outlet Metallic Surge Strip","10.89","2017-02-04"
"Belkin 6 Outlet Metallic Surge Strip","10.89","2017-11-11"
"Belkin 7-Outlet SurgeMaster Home Series","13.969999999999999","2017-07-10"
"Belkin 7-Outlet SurgeMaster Home Series","2.794","2017-09-02"
"Belkin 7-Outlet SurgeMaster Home Series","11.176","2017-09-09"
"Belkin 7 Outlet SurgeMaster II","120.98","2017-06-29"
"Belkin 7 Outlet SurgeMaster II","120.98","2017-10-01"
"Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors","69.48","2017-05-26"
"Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors","69.48","2017-12-08"
"Belkin 8 Outlet Surge Protector","40.980000000000004","2017-12-02"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","59.98","2017-07-15"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","59.98","2017-09-23"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","11.996","2017-10-21"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection","80.98","2017-03-08"
"Belkin F8E887 USB Wired Ergonomic Keyboard","29.99","2017-05-14"
"Belkin F8E887 USB Wired Ergonomic Keyboard","23.992","2017-09-23"
"Belkin F9G930V10-GRY 9 Outlet Surge","10.696","2017-06-29"
"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector","15.072000000000001","2017-12-03"
"Belkin F9M820V08 8 Outlet Surge","34.384","2017-01-15"
"Belkin F9M820V08 8 Outlet Surge","42.980000000000004","2017-12-09"
"Belkin F9S820V06 8 Outlet Surge","6.496","2017-02-09"
"Belkin F9S820V06 8 Outlet Surge","6.4959999999999996","2017-07-09"
"Belkin iPhone and iPad Lightning Cable","11.991999999999999","2017-07-11"
"Belkin OmniView SE Rackmount Kit","35.48","2017-11-11"
"Belkin Premiere Surge Master II 8-outlet surge protector","43.722","2017-05-07"
"Belkin Premiere Surge Master II 8-outlet surge protector","48.58","2017-05-19"
"Belkin Premiere Surge Master II 8-outlet surge protector","38.864","2017-08-13"
"Belkin Premiere Surge Master II 8-outlet surge protector","9.716","2017-08-17"
"Belkin SportFit Armband For iPhone 5s/5c  Fuchsia","14.99","2017-02-16"
"Belkin SportFit Armband For iPhone 5s/5c  Fuchsia","14.99","2017-11-18"
"Belkin SportFit Armband For iPhone 5s/5c  Fuchsia","8.994","2017-12-01"
"Berol Giant Pencil Sharpener","16.99","2017-07-21"
"Berol Giant Pencil Sharpener","13.592","2017-10-02"
"Bestar Classic Bookcase","29.997","2017-05-05"
"Bestar Classic Bookcase","29.997000000000003","2017-05-11"
"Bestar Classic Bookcase","99.99","2017-10-30"
"Bevis 36 x 72 Conference Tables","74.694","2017-05-03"
"Bevis 36 x 72 Conference Tables","124.49","2017-10-22"
"Bevis 36 x 72 Conference Tables","99.592","2017-12-09"
"Bevis 44 x 96 Conference Tables","205.9","2017-04-02"
"Bevis 44 x 96 Conference Tables","205.9","2017-12-22"
"Bevis Boat-Shaped Conference Table","157.266","2017-08-22"
"Bevis Boat-Shaped Conference Table","262.11","2017-10-21"
"Bevis Oval Conference Table  Walnut","182.68599999999998","2017-01-02"
"Bevis Oval Conference Table  Walnut","130.49","2017-10-09"
"Bevis Oval Conference Table  Walnut","260.98","2017-12-03"
"Bevis Rectangular Conference Tables","87.588","2017-11-07"
"Bevis Round Bullnose 29 High Table Top","155.826","2017-12-22"
"Bevis Round Conference Table Top  X-Base","107.574","2017-07-03"
"Bevis Round Conference Table Top  X-Base","125.503","2017-10-30"
"Bevis Round Conference Table Top  X-Base","143.432","2017-12-08"
"Bevis Round Conference Table Top & Single Column Base","102.438","2017-06-29"
"Bevis Round Conference Table Top & Single Column Base","102.43800000000002","2017-09-11"
"Bevis Steel Folding Chairs","76.76","2017-08-27"
"Bevis Traditional Conference Table Top  Plinth Base","233.352","2017-03-10"
"BIC Brite Liner Grip Highlighters","1.3119999999999998","2017-08-11"
"BIC Brite Liner Grip Highlighters","1.64","2017-09-02"
"BIC Brite Liner Grip Highlighters","1.64","2017-11-28"
"BIC Brite Liner Grip Highlighters  Assorted  5/Pack","4.24","2017-09-24"
"BIC Brite Liner Highlighters","4.14","2017-09-15"
"BIC Brite Liner Highlighters","3.312","2017-12-08"
"BIC Brite Liner Highlighters","3.312","2017-12-27"
"BIC Brite Liner Highlighters  Chisel Tip","6.48","2017-05-20"
"BIC Brite Liner Highlighters  Chisel Tip","6.48","2017-07-08"
"BIC Brite Liner Highlighters  Chisel Tip","5.184","2017-09-09"
"BIC Liqua Brite Liner","5.552","2017-11-18"
"BIC Liqua Brite Liner","6.94","2017-11-24"
"BIC Liqua Brite Liner","6.94","2017-12-09"
"Binder Clips by OIC","1.48","2017-01-26"
"Binder Clips by OIC","1.48","2017-11-18"
"Binder Clips by OIC","1.184","2017-11-30"
"Binder Clips by OIC","1.184","2017-12-07"
"Binder Posts","1.148","2017-08-19"
"Binder Posts","1.722","2017-09-16"
"Binder Posts","4.592","2017-11-03"
"Binding Machine Supplies","29.17","2017-05-27"
"Binding Machine Supplies","23.336","2017-09-29"
"Binding Machine Supplies","29.169999999999998","2017-10-20"
"Binding Machine Supplies","23.336","2017-11-26"
"Binding Machine Supplies","23.336","2017-12-18"
"Binney & Smith Crayola Metallic Colored Pencils  8-Color Set","4.63","2017-11-02"
"Binney & Smith Crayola Metallic Crayons  16-Color Pack","3.37","2017-12-23"
"Binney & Smith inkTank Desk Highlighter  Chisel Tip  Yellow  12/Box","2.15","2017-05-20"
"Binney & Smith inkTank Desk Highlighter  Chisel Tip  Yellow  12/Box","2.15","2017-11-04"
"Binney & Smith inkTank Erasable Desk Highlighter  Chisel Tip  Yellow  12/Box","2.52","2017-07-08"
"Bionaire 99.97% HEPA Air Cleaner","17.52","2017-11-17"
"Bionaire Personal Warm Mist Humidifier/Vaporizer","46.88999999999999","2017-03-16"
"Bionaire Personal Warm Mist Humidifier/Vaporizer","46.88999999999999","2017-05-19"
"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","8.39","2017-04-08"
"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","8.00276923076923","2017-11-02"
"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","8.389999999999999","2017-11-26"
"Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2","1.101","2017-05-04"
"Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2","3.67","2017-07-31"
"Black Print Carbonless Snap-Off Rapid Letter  8 1/2 x 7","9.11","2017-05-04"
"BlackBerry Q10","125.99","2017-06-20"
"Blackstonian Pencils","2.136","2017-05-06"
"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","59.992000000000004","2017-05-07"
"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","44.994","2017-11-24"
"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","59.992","2017-11-25"
"Blue String-Tie & Button Interoffice Envelopes  10 x 13","39.98","2017-11-28"
"Bose SoundLink Bluetooth Speaker","119.39999999999999","2017-06-26"
"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","43.98","2017-05-20"
"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","43.980000000000004","2017-08-12"
"Boston 16765 Mini Stand Up Battery Pencil Sharpener","11.66","2017-09-19"
"Boston 16801 Nautilus Battery Pencil Sharpener","17.608","2017-06-11"
"Boston 16801 Nautilus Battery Pencil Sharpener","17.608","2017-10-19"
"Boston 1730 StandUp Electric Pencil Sharpener","21.38","2017-06-12"
"Boston 1799 Powerhouse Electric Pencil Sharpener","25.98","2017-06-13"
"Boston 1799 Powerhouse Electric Pencil Sharpener","25.98","2017-09-07"
"Boston 1799 Powerhouse Electric Pencil Sharpener","25.98","2017-11-11"
"Boston 1827 Commercial Additional Cutter  Drive Gear & Gear Rack for 1606","19.83","2017-03-26"
"Boston 19500 Mighty Mite Electric Pencil Sharpener","20.15","2017-01-30"
"Boston Electric Pencil Sharpener  Model 1818  Charcoal Black","22.52","2017-11-14"
"Boston Heavy-Duty Trimline Electric Pencil Sharpeners","48.2","2017-06-24"
"Boston Home & Office Model 2000 Electric Pencil Sharpeners","23.65","2017-04-27"
"Boston Home & Office Model 2000 Electric Pencil Sharpeners","23.650000000000002","2017-09-14"
"Boston KS Multi-Size Manual Pencil Sharpener","22.99","2017-11-20"
"BOSTON Model 1800 Electric Pencil Sharpeners  Putty/Woodgrain","17.98","2017-07-14"
"BOSTON Ranger #55 Pencil Sharpener  Black","25.99","2017-07-21"
"BOSTON Ranger #55 Pencil Sharpener  Black","25.99","2017-11-30"
"Boston School Pro Electric Pencil Sharpener  1670","30.98","2017-04-27"
"Boston School Pro Electric Pencil Sharpener  1670","24.784","2017-11-19"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","109.375","2017-09-08"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","120.3125","2017-12-11"
"BPI Conference Tables","146.05","2017-03-27"
"BPI Conference Tables","73.02499999999999","2017-11-19"
"Bravo II Megaboss 12-Amp Hard Body Upright  Replacement Belts  2 Belts per Pack","2.6","2017-06-03"
"Bravo II Megaboss 12-Amp Hard Body Upright  Replacement Belts  2 Belts per Pack","3.25","2017-12-11"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","417.4","2017-12-10"
"Bretford CR4500 Series Slim Rectangular Table","208.92600000000002","2017-06-30"
"Bretford CR4500 Series Slim Rectangular Table","243.747","2017-12-14"
"Bretford Rectangular Conference Table Tops","206.8715","2017-04-07"
"Bretford Rectangular Conference Table Tops","300.904","2017-05-04"
"Bretford Rectangular Conference Table Tops","300.904","2017-09-15"
"Bretford Rectangular Conference Table Tops","376.13","2017-10-13"
"Bretford Rectangular Conference Table Tops","263.291","2017-12-14"
"Brites Rubber Bands  1 1/2 oz. Box","1.9800000000000002","2017-07-07"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","239.992","2017-07-17"
"Brown Kraft Recycled Envelopes","16.98","2017-04-04"
"Bulldog Table or Wall-Mount Pencil Sharpener","5.989999999999999","2017-05-21"
"Bulldog Table or Wall-Mount Pencil Sharpener","5.99","2017-09-14"
"Bulldog Table or Wall-Mount Pencil Sharpener","5.99","2017-12-16"
"Bulldog Vacuum Base Pencil Sharpener","11.99","2017-04-09"
"Bulldog Vacuum Base Pencil Sharpener","11.99","2017-06-24"
"Bulldog Vacuum Base Pencil Sharpener","9.592","2017-10-09"
"Bulldog Vacuum Base Pencil Sharpener","9.592","2017-12-02"
"Bush Advantage Collection Racetrack Conference Table","233.3155","2017-05-01"
"Bush Advantage Collection Racetrack Conference Table","254.526","2017-09-02"
"Bush Advantage Collection Racetrack Conference Table","254.526","2017-11-30"
"Bush Advantage Collection Round Conference Table","116.93","2017-04-07"
"Bush Advantage Collection Round Conference Table","170.08","2017-10-15"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","119.99000000000001","2017-02-06"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","101.9915","2017-02-10"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","101.9915","2017-06-18"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","95.992","2017-12-13"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","95.992","2017-12-25"
"Bush Andora Conference Table  Maple/Graphite Gray Finish","119.68599999999999","2017-11-19"
"Bush Birmingham Collection Bookcase  Dark Cherry","91.68599999999999","2017-09-04"
"Bush Cubix Collection Bookcases  Fully Assembled","220.98","2017-03-02"
"Bush Cubix Collection Bookcases  Fully Assembled","220.98","2017-12-22"
"Bush Cubix Conference Tables  Fully Assembled","138.588","2017-07-25"
"Bush Cubix Conference Tables  Fully Assembled","184.784","2017-09-04"
"Bush Heritage Pine Collection 5-Shelf Bookcase  Albany Pine Finish  *Special Order","119.833","2017-09-03"
"Bush Mission Pointe Library","102.6664","2017-03-31"
"Bush Mission Pointe Library","120.784","2017-06-03"
"Bush Saratoga Collection 5-Shelf Bookcase  Hanover Cherry  *Special Order","119.833","2017-12-18"
"Bush Somerset Collection Bookcase","104.78399999999999","2017-05-01"
"Bush Somerset Collection Bookcase","65.49","2017-08-25"
"Bush Westfield Collection Bookcases  Fully Assembled","80.784","2017-04-14"
"Bush Westfield Collection Bookcases  Fully Assembled","100.98","2017-07-21"
"Bush Westfield Collection Bookcases  Fully Assembled","68.6664","2017-11-13"
"Bush Westfield Collection Bookcases  Fully Assembled","80.784","2017-12-30"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","46.384","2017-02-25"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","49.283","2017-04-25"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","28.99","2017-05-28"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","57.98","2017-07-29"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","39.4264","2017-12-28"
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back  8-1/2x11  25/Bx","54.74","2017-12-08"
"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","1.892","2017-05-18"
"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","4.73","2017-10-14"
"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","3.7840000000000003","2017-12-04"
"C-Line Magnetic Cubicle Keepers  Clear Polypropylene","4.9399999999999995","2017-01-30"
"C-Line Magnetic Cubicle Keepers  Clear Polypropylene","3.952","2017-07-17"
"C-Line Magnetic Cubicle Keepers  Clear Polypropylene","4.94","2017-09-07"
"C-Line Magnetic Cubicle Keepers  Clear Polypropylene","4.94","2017-11-18"
"C-Line Peel & Stick Add-On Filing Pockets  8-3/4 x 5-1/8  10/Pack","5.096","2017-03-21"
"Canon Image Class D660 Copier","599.99","2017-01-22"
"Canon Image Class D660 Copier","479.992","2017-11-03"
"Canon imageCLASS 2200 Advanced Copier","3499.99","2017-03-23"
"Canon imageCLASS 2200 Advanced Copier","2799.992","2017-10-22"
"Canon imageCLASS 2200 Advanced Copier","3499.99","2017-11-17"
"Canon Imageclass D680 Copier / Fax","559.9920000000001","2017-05-08"
